"","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","BENEFIT_FLAG","BUYER_FLAG"
"22326",0,0,0,1,176,18,174,182,176,180,159.1,163.7,169,158,147.9,0,0,"0"
"22327",0,0,0,7,20,18,116,134,152,144,96.3,120,208.5,179.6,186.6,0,0,"0"
"22328",0,0,1,5,64,30,332,317,303,313,295.9,318.1,301,294,273,0,0,"0"
"22329",0,0,0,2,88,24,162,185,186,187,177,181.3,168.6,168.9,240.7,0,0,"0"
"22330",0,0,0,2,68,15,142,134,129,132,130.1,94.3,118.6,134.3,121.4,0,0,"0"
"22331",0,0,0,3,44,15,129,139,135,137,124.1,107.7,87,76.6,101.4,0,0,"0"
"22332",0,0,1,4,56,14,226,216,218,222,259.6,240.3,214.2,253.7,270.3,0,0,"0"
"22333",0,0,0,3,48,13,145,136,145,133,158.1,115.8,109.6,65.6,93.2,0,0,"0"
"22334",0,0,1,4,56,30,216,205,210,215,217.6,218.3,236.8,255.9,258.2,0,0,"0"
"22335",0,0,1,4,40,22,148,204,195,208,223.3,223.1,206.1,165.2,206.3,0,0,"0"
"22336",0,0,1,5,44,33,209,214,220,224,210.8,210.1,202.7,212.5,277.2,0,0,"0"
"22337",0,0,0,0,0,20,144,135,142,139,192.6,197.9,234.7,179.9,148.7,0,0,"0"
"22338",0,0,0,6,20,18,121,111,103,104,124.4,111.7,103.6,70,31.2,0,0,"0"
"22339",0,0,0,7,20,24,131,147,139,155,66.2,90,103.2,153.4,164.1,0,0,"0"
"22340",0,0,0,4,44,21,151,172,136,164,172.5,157.4,127.2,161.7,142.7,0,0,"0"
"22341",0,0,0,1,152,16,146,158,126,145,85.8,124.9,116.3,146.4,151.4,0,0,"0"
"22342",1,0,0,6,80,36,467,413,447,456,392.1,425.4,411.2,405.9,398.1,0,1,"0"
"22343",0,0,0,4,48,12,190,184,187,175,129.2,156.7,165.7,152.4,125.6,0,0,"0"
"22344",0,1,0,7,68,25,462,409,441,356,398.6,419.1,425.8,381,334.3,0,0,"0"
"22345",0,0,0,4,48,25,177,182,185,173,139.6,137.3,155.9,117.7,134.1,0,0,"0"
"22346",0,0,0,7,28,25,180,173,162,147,218.6,185.6,157.4,177.5,161.1,0,0,"0"
"22347",0,0,0,2,92,18,195,178,178,183,186,181.6,160.4,172.2,189.9,0,0,"0"
"22348",0,0,0,2,92,24,183,179,184,189,164.4,156.4,154.9,160.9,198.5,0,0,"0"
"22349",0,0,0,3,48,20,137,130,135,131,146.4,119.6,125.3,111.4,127.8,0,0,"0"
"22350",0,0,0,5,36,22,181,165,163,162,177.9,163.5,164.8,183.4,188.3,0,0,"0"
"22351",0,1,0,7,56,32,382,376,368,367,356.1,350.9,349,326.8,360.1,0,0,"0"
"22352",0,0,0,6,24,21,154,141,131,129,117.1,160,163.1,167,175.3,0,0,"0"
"22353",0,0,0,6,24,21,120,128,127,128,119.5,115.1,152.5,143.6,156.7,0,0,"0"
"22354",0,0,0,5,40,20,180,173,182,185,127.1,173.7,209.8,170,190.8,0,0,"0"
"22355",0,0,0,5,32,22,160,156,156,156,129.5,160.3,143.9,153.4,157.4,0,0,"0"
"22356",0,0,0,3,48,27,137,137,136,142,105.8,149.7,146.1,117.3,142.7,0,0,"0"
"22357",0,0,1,6,36,17,206,220,227,223,228.2,263.6,236.9,210.2,210.4,0,0,"1"
"22358",0,0,1,6,44,28,252,239,242,241,244.1,245.1,193.4,224.2,215.8,0,1,"0"
"22359",0,0,0,6,24,22,143,126,118,121,139.8,98.2,134.2,191,140.6,0,0,"0"
"22360",1,0,0,3,116,14,353,339,334,343,378.4,438.3,465.4,413.2,381.8,0,1,"0"
"22361",0,0,0,5,20,21,197,196,83,174,164.2,115.7,112.2,123.9,195.3,0,0,"0"
"22362",0,0,1,4,52,23,178,187,196,203,188.9,228.5,207.8,210.1,196.9,0,0,"0"
"22363",0,0,0,5,28,16,187,102,83,128,94.1,80.5,60.2,88.3,142.3,0,0,"1"
"22364",0,0,1,5,44,14,201,208,209,202,198.7,238,213.2,187.9,178.3,1,0,"0"
"22365",0,0,0,4,36,24,159,143,143,139,121.3,76.8,158.6,160.2,128.2,0,0,"0"
"22366",0,0,0,6,36,26,167,181,159,112,123.2,149.8,152.2,160.9,157.7,0,0,"0"
"22367",0,1,0,4,76,17,285,290,292,301,286,287.7,271.5,342.1,317.8,1,1,"0"
"22368",0,0,1,3,80,26,237,251,248,244,252.1,308.3,235.9,238.9,229.3,1,0,"0"
"22369",0,0,0,5,48,21,189,235,195,242,191.8,156.9,168.6,198.2,215.9,0,0,"0"
"22370",0,0,0,7,0,24,109,107,126,126,152.3,140.3,126.1,148.1,131.1,0,0,"0"
"22371",0,0,0,4,52,24,195,189,194,202,166.2,197.8,169.4,156.3,182.7,0,0,"1"
"22372",0,0,0,5,28,26,136,151,135,127,101.8,114.3,116.3,176,121.6,0,0,"0"
"22373",0,0,1,5,36,16,172,187,193,191,248.3,241.1,247.1,294.5,250.2,0,0,"0"
"22374",0,0,0,7,20,12,114,138,135,137,146,183.3,112.9,136.9,121.2,0,0,"0"
"22375",0,1,0,3,104,24,334,312,290,315,325.2,294.5,340.2,329.7,286.9,0,0,"0"
"22376",0,0,0,7,28,22,170,159,172,169,125.2,119.3,124.5,85.1,133.5,0,0,"0"
"22377",0,0,0,4,36,15,146,169,131,141,177.6,188.4,141,158,153.9,0,0,"0"
"22378",0,0,0,5,28,17,138,130,132,136,93.4,97.7,91,114.8,131.1,0,0,"0"
"22379",0,0,0,5,24,19,175,228,159,117,129.4,144,129.1,149.7,177.9,0,0,"0"
"22380",0,0,1,3,96,25,294,259,274,282,268,256,223.5,260.3,265.5,0,0,"0"
"22381",0,0,0,5,32,15,162,158,146,155,153.1,189.4,135.1,111.9,108.9,0,0,"1"
"22382",0,0,1,3,88,27,267,240,260,285,225.2,213.6,239.3,267.2,308.1,0,0,"0"
"22383",0,0,0,6,40,20,93,123,158,229,171.1,168.1,111.5,123.9,128.7,0,0,"0"
"22384",0,0,0,4,44,18,169,164,164,136,130,158.9,161.4,175.8,146.9,0,0,"0"
"22385",0,0,1,7,28,22,166,173,185,179,191.3,230,217.2,186,220.2,0,0,"0"
"22386",0,0,0,4,44,28,137,157,164,181,132.9,162.4,150,144.5,173.2,0,0,"0"
"22387",0,1,0,6,48,24,288,302,302,307,300.2,315.6,350,362.8,364,0,1,"0"
"22388",0,0,0,1,148,16,131,139,150,148,153.1,170.8,172,175,141.1,0,0,"0"
"22389",0,0,1,5,44,19,208,226,229,232,248.5,234.1,279.1,269,303.7,0,0,"1"
"22390",0,0,1,4,68,22,253,270,267,258,264.4,253.9,251.8,256,267.9,0,1,"0"
"22391",0,0,0,2,72,22,161,132,143,139,112.4,91.3,79.6,108.3,110.8,0,0,"0"
"22392",0,0,0,5,24,16,124,113,114,119,146.7,135.4,179.3,91.4,67.3,0,0,"0"
"22393",0,0,0,2,92,21,181,191,181,176,212.5,188.2,144.4,167.1,198.8,0,0,"0"
"22394",0,0,0,5,28,18,144,137,146,137,136.1,120,80.8,99.1,117.2,0,0,"1"
"22395",0,0,0,2,64,16,134,135,130,128,142.4,90.8,108,122.7,76.8,0,0,"0"
"22396",0,0,0,6,24,20,136,129,135,140,67.4,116.8,98.1,97.5,153.9,0,0,"0"
"22397",0,0,0,6,32,25,177,168,170,163,112.1,115.2,149.3,177,189.8,0,0,"0"
"22398",0,0,0,3,48,17,135,142,138,141,138.6,125.7,110.3,142.7,125.2,0,0,"0"
"22399",0,0,1,6,44,27,274,235,221,245,303.6,312.9,268.4,236.9,248.4,0,0,"0"
"22400",0,0,0,8,0,20,132,134,134,140,156.2,121.9,128.1,137.3,149.6,0,0,"0"
"22401",0,0,0,0,0,20,177,172,175,178,119.9,174.6,159.9,196.7,150.5,0,0,"0"
"22402",0,1,0,4,92,23,363,380,371,367,327.9,410.5,404,416.6,387.9,0,0,"0"
"22403",0,0,0,1,140,17,148,134,145,125,192.9,181.3,155.8,123.3,111.1,0,0,"0"
"22404",0,0,0,5,36,22,245,210,180,187,212.7,219.8,173.3,149.2,137.2,1,0,"1"
"22405",0,0,0,5,28,26,140,133,138,147,192.7,180.6,138.7,163.7,141.4,0,0,"0"
"22406",0,0,0,1,168,20,177,204,174,167,182.1,198.3,192.7,145.6,169.3,0,0,"0"
"22407",0,0,1,2,104,21,212,206,199,210,232.4,228,189.4,173.9,204.1,0,0,"0"
"22408",0,0,0,10,20,15,187,177,171,177,145.4,121.3,165.2,171.4,211.8,0,0,"0"
"22409",0,0,0,4,40,18,139,142,134,130,116.4,152.1,142.2,139.1,143.4,0,0,"0"
"22410",0,0,0,3,52,14,144,147,141,142,121.3,172,169,135.4,160.5,0,0,"1"
"22411",0,0,0,4,32,15,127,131,130,128,102.8,69.5,93.5,119.5,83.5,0,0,"0"
"22412",0,0,0,3,60,17,191,179,171,178,212.7,194,210.9,186.7,159.9,0,0,"0"
"22413",0,0,1,3,80,29,230,204,207,196,227,211.1,241.5,239.1,217.7,0,0,"0"
"22414",0,0,0,1,148,18,128,147,134,135,220.3,177.8,117.6,160.5,162.6,0,0,"1"
"22415",0,0,0,3,48,30,119,128,123,138,99,119.4,121.9,126.2,105.7,0,0,"0"
"22416",0,0,0,3,52,16,151,140,136,140,174,166.7,183.7,154.3,130.1,0,0,"0"
"22417",0,0,1,1,180,18,180,187,185,179,223.8,233.6,224.1,198.9,227.1,0,1,"0"
"22418",0,0,1,1,196,23,253,159,196,238,249.7,211,215.3,228.2,231.7,0,0,"0"
"22419",0,0,0,5,32,12,172,172,160,154,181.9,179,181.6,131.8,133.9,0,0,"0"
"22420",0,0,0,2,92,15,173,180,182,185,209.8,206.5,180.8,186.8,173.1,0,0,"0"
"22421",0,0,0,3,56,25,166,167,162,168,183.3,205.1,169.7,179.1,184.5,0,0,"0"
"22422",0,0,0,4,32,30,128,135,132,131,107.9,123.8,95.1,105,102.9,0,0,"0"
"22423",0,0,0,2,140,24,288,280,272,272,192.6,153.6,158.3,179,207.6,0,0,"0"
"22424",0,0,0,4,36,26,133,137,134,129,101.4,140.2,114,129.3,137,0,0,"0"
"22425",0,0,0,2,64,23,135,128,124,126,163,130.2,96.4,50.5,85.5,0,0,"0"
"22426",0,0,0,4,48,23,155,181,185,185,165.8,124.2,156.7,151.1,144.3,0,0,"0"
"22427",0,0,0,5,28,16,132,135,141,138,45.1,44.3,60.6,54,84.7,0,0,"0"
"22428",0,0,0,9,28,14,12,225,193,140,192.5,133.2,125.5,62.4,114.9,0,0,"0"
"22429",0,0,0,1,136,22,129,140,128,130,138.9,130.6,89.9,70.1,82.3,0,0,"0"
"22430",0,0,0,6,24,26,125,118,133,121,123,113.8,70.1,96.2,111.5,0,0,"0"
"22431",0,0,0,2,68,15,120,125,131,128,208,163.3,171.1,119.9,92.9,0,0,"0"
"22432",0,0,1,5,52,23,247,259,258,250,270,258.6,278.5,314,292.5,0,0,"0"
"22433",0,0,0,5,28,15,119,141,145,136,54.7,106.3,124,148.6,141,0,0,"0"
"22434",0,0,1,5,36,19,168,176,176,190,211.7,207.4,249.1,265.8,242.6,0,0,"0"
"22435",0,0,0,7,20,23,127,125,126,124,78.1,87.3,76.9,137.7,123,0,0,"0"
"22436",0,0,1,1,192,21,180,189,181,171,220.6,217.5,220.2,200.2,196.1,0,1,"0"
"22437",0,0,0,4,32,17,149,144,141,127,110.5,129.2,137.2,87.5,83.8,0,0,"0"
"22438",0,0,0,3,64,17,182,224,201,184,173.6,214.1,201.7,164.6,161.3,0,0,"0"
"22439",0,0,1,3,104,30,304,295,296,292,250.5,266.1,274.8,269.3,263.4,0,1,"0"
"22440",0,0,0,4,44,21,163,164,164,176,180.4,182.7,223.4,164.8,159.4,0,0,"0"
"22441",0,0,0,5,28,19,131,119,126,126,154.1,86.2,87.3,106.1,69.1,0,0,"0"
"22442",0,0,0,10,0,28,147,141,137,140,101.2,137.1,146.1,156.5,147,0,0,"0"
"22443",0,0,0,2,68,16,129,127,130,132,286.4,227.2,201.7,152.9,128.1,0,0,"0"
"22444",0,0,0,5,32,25,167,183,174,156,121.7,124.1,134.8,137.3,140.4,0,0,"0"
"22445",0,0,0,8,24,14,180,162,176,177,151,171.1,174.6,184.1,204.8,0,0,"0"
"22446",0,0,0,6,24,12,138,147,131,134,125.9,97,97.4,80.4,76.7,0,0,"0"
"22447",0,0,0,6,24,18,151,162,141,139,75.8,41.3,104.9,83.7,122.3,0,0,"0"
"22448",0,0,0,4,32,17,121,135,137,134,146.2,134.5,104,93,101.8,0,0,"0"
"22449",0,0,1,3,80,15,175,171,234,233,203.5,208.4,243.5,202.6,184.2,0,0,"0"
"22450",0,0,1,1,228,24,213,234,230,225,206.4,241.4,244.6,220.2,210.1,0,0,"0"
"22451",0,0,0,4,48,21,168,170,184,162,174.7,161.4,167.8,141.4,129.7,0,0,"0"
"22452",0,0,0,4,32,20,126,139,146,140,84,64.8,109.7,145.6,164.3,0,0,"0"
"22453",0,0,0,4,44,26,162,179,174,175,160.9,165.3,151.9,135.6,144,0,0,"0"
"22454",0,0,1,5,56,28,267,277,282,289,292.7,259.3,262.7,266.8,257.9,0,0,"0"
"22455",0,0,0,3,52,22,151,161,145,130,90.3,88.6,81.2,151.5,133.7,0,0,"0"
"22456",0,0,0,3,40,13,123,103,120,111,110.1,112.5,93.9,94.5,86.3,0,0,"0"
"22457",0,0,0,3,56,22,174,177,164,170,196.8,129.2,141.4,87.1,110,0,0,"0"
"22458",0,0,0,4,32,10,206,117,87,42,168.8,146.5,161.8,182.1,96.5,0,0,"0"
"22459",0,0,0,2,56,27,115,110,123,149,143.4,144.7,115.3,130.9,122.2,0,0,"0"
"22460",0,1,0,4,96,26,370,376,382,344,406.7,429.3,388,381.5,393.9,0,0,"0"
"22461",0,0,0,6,24,20,132,126,121,129,99.6,89.2,96.2,77.9,123.7,0,0,"0"
"22462",0,0,0,6,24,13,142,137,141,140,134.2,154.4,175.5,159,193.2,0,0,"0"
"22463",0,1,0,5,68,19,337,341,340,337,327.4,317.4,327.3,345.1,386.9,0,1,"0"
"22464",0,0,0,1,184,32,176,186,182,178,161.1,131.5,137.4,184.7,208.7,0,0,"0"
"22465",0,0,0,5,40,22,186,126,114,100,61.8,100.8,137.2,128.1,117.4,0,0,"0"
"22466",0,0,0,3,60,17,166,181,178,179,170.9,202,205.9,190,193.8,0,0,"0"
"22467",0,0,0,5,36,14,166,184,173,147,135.7,141.8,170.3,174.8,158.5,0,0,"0"
"22468",0,1,0,2,200,35,398,395,383,361,305.2,358.3,410.2,379.1,348.7,0,0,"0"
"22469",0,0,0,6,36,18,201,191,185,195,146.4,148.7,161.4,179.6,193.9,0,0,"0"
"22470",0,0,0,4,32,13,119,135,137,113,153.5,165.7,125.7,117.3,104.5,0,0,"0"
"22471",0,0,0,5,28,16,129,126,123,129,150.8,136.9,127.4,159.3,117.4,0,0,"0"
"22472",0,0,1,4,48,19,172,217,204,190,240.4,231.5,187.3,238.7,207.1,0,1,"0"
"22473",0,0,0,4,36,17,140,143,133,141,164.4,149.3,172.2,202.6,187.7,0,0,"0"
"22474",0,0,1,2,136,22,254,286,287,269,188.1,231.7,245.2,261.4,272.3,1,1,"0"
"22475",0,0,0,1,140,16,142,132,127,137,149.7,171.2,186.7,165.5,162.4,0,0,"0"
"22476",0,0,1,5,32,15,159,163,166,176,196.8,186.4,203.9,204.1,214,0,0,"0"
"22477",0,0,1,5,28,22,131,149,147,140,222.4,217.7,205,197.9,181.7,0,1,"0"
"22478",0,0,1,7,32,21,186,209,222,194,189.2,234.1,179.5,201.6,233.6,0,1,"0"
"22479",1,0,0,5,76,27,372,369,370,377,409.7,414.5,370.9,414.2,396.6,0,1,"0"
"22480",0,0,0,3,48,19,136,149,144,155,159.4,189.9,171.3,148.4,140.3,0,0,"0"
"22481",0,0,1,2,140,24,267,273,286,280,244.1,273.6,278.1,256.8,265.6,0,0,"0"
"22482",0,0,1,2,112,29,222,221,228,228,243.9,268.3,244.1,231.9,249.6,0,1,"0"
"22483",0,0,0,9,20,19,126,127,150,135,106.8,120.1,116.2,124.3,132.1,0,0,"0"
"22484",0,0,0,3,52,19,138,147,146,154,67.6,123.3,180.9,186.8,205.3,0,0,"0"
"22485",0,0,0,3,52,21,129,156,147,134,123.2,85.9,134.3,111,109.1,0,0,"0"
"22486",0,0,1,4,52,20,185,195,201,207,236.5,221.9,207.1,189.2,215,0,1,"0"
"22487",0,1,0,6,52,20,322,311,314,318,305.5,335.2,325.1,323.2,308.5,0,1,"0"
"22488",0,0,0,5,36,23,176,180,188,182,177.2,116.1,168.3,160.9,169.7,0,0,"0"
"22489",0,0,0,6,32,23,175,160,169,170,135.5,126.8,214.7,186.2,182.6,0,0,"0"
"22490",0,0,0,5,36,20,174,162,168,168,115.1,147.6,125.1,140.7,179.4,0,0,"0"
"22491",0,0,0,5,32,14,158,167,173,169,100.5,99.7,64.3,119.6,150.8,0,0,"0"
"22492",0,0,0,3,56,17,169,164,159,157,182.7,171.4,173.5,164.1,114.2,0,0,"0"
"22493",0,0,0,1,120,23,119,129,121,133,143.9,122,121.9,127.9,185.8,0,0,"0"
"22494",0,0,0,3,60,16,173,182,184,179,208.8,181,198.3,205.3,183.2,0,0,"0"
"22495",0,0,0,3,40,16,119,121,121,122,150.9,124.8,136.3,119.7,85,0,0,"0"
"22496",0,0,0,3,68,24,198,205,207,209,201.2,171.6,170.5,195.7,187.4,1,0,"0"
"22497",0,0,1,5,52,28,248,253,250,247,216.3,221.5,216.9,255.4,263,0,0,"0"
"22498",0,0,0,3,48,20,139,126,122,136,138.4,131.9,152.3,156.3,161.2,0,0,"0"
"22499",0,0,0,1,152,18,150,141,140,132,84.7,133.3,143.9,130.4,132.1,0,0,"0"
"22500",0,0,0,5,32,21,152,153,176,206,113.7,105.6,162.2,240.8,287,0,0,"0"
"22501",0,0,0,5,28,14,134,137,135,136,90.1,92.4,116.9,109.7,127.1,0,0,"0"
"22502",0,0,0,3,60,25,182,179,176,160,131.8,140.1,116,135.5,133.1,0,0,"0"
"22503",0,0,1,4,48,22,197,189,215,189,252.4,216,176.3,219.4,188.2,0,1,"0"
"22504",0,0,0,5,32,16,153,143,145,141,147.1,149.3,147.6,203,191.6,0,0,"0"
"22505",0,0,0,5,36,15,179,192,206,198,138,152.1,190.6,225.5,219.1,0,0,"0"
"22506",0,0,0,7,20,16,138,119,114,111,69.5,63,55.7,113.8,109.8,0,0,"0"
"22507",0,0,1,6,36,22,228,215,132,152,202.1,174.3,234.9,262.7,187.4,0,0,"0"
"22508",0,0,0,7,28,19,175,181,182,175,187.8,197.3,180.6,187.3,159.9,0,0,"0"
"22509",0,0,1,3,64,24,179,190,198,174,200.8,211.4,216.6,217.7,170.8,0,1,"0"
"22510",0,1,0,1,340,28,356,319,329,339,335,291.3,307.8,327.1,360,0,1,"0"
"22511",0,0,1,4,68,20,267,241,252,248,301.1,304.9,279.1,260.7,247.2,0,0,"0"
"22512",0,0,0,4,40,22,196,160,149,153,148.2,152.4,119.9,99.6,119.7,0,0,"0"
"22513",0,0,0,13,0,23,162,188,171,171,161.1,150.5,126.3,128.3,111.1,0,0,"0"
"22514",1,0,0,6,72,34,399,395,424,367,470.9,438.2,431.6,406.1,403.4,0,1,"0"
"22515",0,0,0,2,64,16,141,122,120,133,100.8,126.8,153.5,172.9,170.6,0,0,"0"
"22516",0,0,0,4,36,26,129,135,130,139,136.8,156.5,191.9,171.8,169.2,0,0,"0"
"22517",0,0,1,3,76,29,214,222,223,221,151.2,185.4,214.9,251.6,294.5,0,1,"0"
"22518",0,0,0,8,0,18,128,135,142,146,108.6,120.9,106.9,101.3,117.5,0,0,"0"
"22519",0,0,0,7,24,26,133,160,143,149,135.6,109.9,78.6,79.5,126.4,0,0,"0"
"22520",0,0,0,5,32,23,155,160,156,165,181.3,204.7,170.1,145.8,146.4,0,0,"0"
"22521",0,0,1,8,24,23,269,222,168,216,228.6,220.9,242.2,247.2,191.8,0,1,"1"
"22522",0,0,1,3,100,31,298,285,290,279,284.1,280.3,264.5,277.7,244.2,0,1,"0"
"22523",0,0,1,4,44,22,171,152,165,149,248.3,260.1,227.6,180.3,114.3,0,0,"0"
"22524",0,0,0,5,36,18,170,176,164,177,182.2,192.7,162.2,154.7,185.1,0,0,"0"
"22525",0,0,0,4,32,24,125,124,122,129,212.7,205.3,182,155.6,124.7,0,0,"0"
"22526",0,0,0,7,20,18,127,145,140,141,144.8,147.4,176.9,173.2,186.5,0,0,"0"
"22527",0,0,0,5,52,18,249,243,195,213,204.7,202.7,163,179,199,0,0,"0"
"22528",0,0,0,3,44,14,131,133,137,130,151,143.9,108.4,79.2,103.3,0,0,"0"
"22529",0,0,1,1,264,18,264,245,253,253,254.3,257.9,279.7,250.7,226.9,1,0,"0"
"22530",0,0,1,6,36,26,216,203,209,237,238.1,265,241.1,244.5,267.9,0,1,"1"
"22531",0,0,0,1,180,22,168,178,180,176,153.7,169.2,166.2,169.5,185,0,0,"0"
"22532",0,0,1,7,32,18,215,216,239,244,238.9,237.3,220.3,255.1,255.9,0,0,"0"
"22533",0,0,0,0,0,15,141,144,151,141,104.4,148.7,156.5,143.9,115.3,0,0,"0"
"22534",0,1,0,3,132,29,372,382,388,380,394,356.6,355.4,379.9,383.7,0,1,"0"
"22535",0,0,1,4,56,27,214,204,214,214,279.1,310.7,284.6,262,232,0,1,"0"
"22536",0,0,0,8,20,21,130,134,136,129,154.8,157,158.2,146.2,123,0,0,"0"
"22537",0,0,0,2,76,18,167,150,149,145,172.7,170.5,179.8,165.4,149,0,0,"0"
"22538",0,0,0,6,28,19,152,134,147,152,154.4,160.7,159,147.8,126.1,0,0,"0"
"22539",0,0,0,2,64,24,128,129,124,124,130.3,126.8,171.9,170.5,124.8,0,0,"0"
"22540",0,0,0,7,24,18,141,163,157,135,130,128.5,145.6,117.2,115.8,0,0,"0"
"22541",0,0,0,5,40,24,180,187,183,183,166.1,140.2,177.7,181.3,165,0,0,"0"
"22542",0,0,1,3,88,23,247,255,258,254,253.9,217.6,190.6,199.5,235.2,0,0,"0"
"22543",0,0,0,4,36,27,130,122,129,116,140.6,116.5,90.5,100,97.5,0,0,"0"
"22544",0,0,1,6,36,25,216,212,218,224,193.6,170.5,224.7,243.5,276.3,0,1,"0"
"22545",0,0,0,4,36,18,130,129,131,134,120,150.9,152.9,141.1,131.5,0,0,"0"
"22546",0,0,1,4,48,20,178,173,180,168,202.6,220.9,215.3,214.4,189.3,0,1,"0"
"22547",0,0,1,3,64,15,188,175,173,181,220.6,273,225.3,214.7,233.6,0,0,"0"
"22548",0,0,0,1,168,16,168,163,164,170,180.4,178.1,179.4,170.8,194.7,0,0,"0"
"22549",0,0,0,4,52,26,221,212,205,196,178.8,167.6,203.5,168.5,157.8,0,0,"0"
"22550",0,0,1,7,32,25,216,205,201,202,220.8,250.9,218.9,227.3,197.2,0,1,"1"
"22551",0,0,1,5,44,27,202,209,205,210,241.2,237.5,273.5,268.4,228.7,0,0,"0"
"22552",0,0,0,5,52,26,256,246,252,243,191.2,169.3,180,218.3,239,0,0,"0"
"22553",0,0,0,6,24,20,135,128,126,134,118.6,133.3,115.1,187.1,168.1,0,0,"0"
"22554",0,0,0,2,88,13,178,170,170,169,144.2,163.4,183.3,184.7,196,0,0,"0"
"22555",0,0,1,4,56,21,223,223,225,224,271.8,265,237.4,203.7,235,0,1,"1"
"22556",0,0,0,8,24,26,165,161,158,157,140.3,134.5,121.6,127.3,119.1,0,0,"0"
"22557",0,0,1,2,136,22,271,256,237,278,265.3,234.4,231.2,271,281.6,1,0,"1"
"22558",0,0,0,3,60,21,168,180,186,178,161.2,171.8,187.7,186.4,194.4,0,0,"0"
"22559",0,0,0,4,36,18,135,132,136,133,125.5,87.4,127.5,144.6,116.9,0,0,"0"
"22560",0,0,0,2,68,18,153,136,144,151,143,157.6,154.6,141.3,121.1,0,0,"0"
"22561",0,0,0,0,0,18,173,171,178,169,215.2,193.6,199.1,147.2,169.1,0,0,"0"
"22562",0,0,1,6,32,19,170,173,183,183,196.5,187.4,198,220.4,215,0,1,"0"
"22563",0,0,0,3,60,24,188,150,157,150,111.5,165.5,190.5,176,154.8,0,0,"0"
"22564",0,0,0,2,76,15,162,132,145,123,171.6,187,175.5,182.8,173.6,0,0,"0"
"22565",0,0,0,5,44,20,208,192,178,167,149.7,187.5,161.8,165,170.7,0,0,"0"
"22566",0,0,0,3,48,19,143,144,138,142,159.7,182.9,139.4,155.5,160.2,0,0,"0"
"22567",0,0,0,5,36,22,165,170,171,181,206.1,166.6,182,164.1,175.9,0,0,"0"
"22568",0,0,0,0,0,25,153,141,139,135,141.5,144,188.4,213.4,165.7,0,0,"1"
"22569",0,0,0,6,28,18,166,166,175,175,161,181.1,198,154.4,147.2,0,0,"0"
"22570",0,0,0,3,64,24,144,163,191,182,91.7,153.7,167.7,178.7,174.9,0,0,"0"
"22571",0,0,0,2,72,23,139,141,136,138,135,167.7,165.7,127.2,151.9,0,0,"0"
"22572",0,0,0,4,36,19,136,133,130,139,143.1,141.3,150.7,139.6,148.3,0,0,"0"
"22573",0,0,0,1,132,15,122,122,131,129,41.5,126.8,111.6,73.3,120.7,0,0,"0"
"22574",0,0,0,7,28,24,187,181,178,174,179.3,185.4,185.9,176.6,190.5,0,0,"0"
"22575",0,0,0,4,32,25,128,126,127,128,159.9,128.4,131.8,101.9,142.3,0,0,"0"
"22576",0,0,0,2,76,14,169,166,133,150,190.8,134,93.6,70.1,75.5,0,0,"0"
"22577",0,0,1,0,0,22,185,218,181,190,154.9,218.4,262.4,230.3,194.6,0,1,"0"
"22578",0,0,0,4,44,18,187,174,181,196,156.1,155.1,222.9,205.6,235.7,0,0,"0"
"22579",0,0,1,2,148,21,283,289,286,274,281.6,269.9,258.4,284.7,281.2,0,0,"0"
"22580",0,0,0,4,36,18,134,136,137,137,194.3,165.6,180.1,164.2,160.7,0,0,"0"
"22581",0,1,0,5,68,27,340,328,322,315,363.4,344.2,355.6,330.7,281.6,0,0,"0"
"22582",0,0,0,4,48,14,184,185,176,176,214.9,172,158.1,194.5,188.6,0,0,"0"
"22583",0,0,0,4,44,17,169,155,152,139,157.7,178.5,220.4,219.7,188.1,0,0,"0"
"22584",0,0,1,3,48,19,144,146,151,156,211.7,237,259.3,242.2,230.9,0,1,"0"
"22585",0,0,0,7,24,14,149,133,142,142,169.1,169.4,149.2,121,102.8,0,0,"0"
"22586",0,0,0,4,44,29,167,171,168,168,168.1,179.4,175.6,161.5,164.3,0,0,"0"
"22587",0,0,0,6,32,16,163,172,174,173,182.1,190.4,153.8,145,139.4,0,0,"0"
"22588",0,0,0,9,0,19,139,138,125,129,148.4,99.9,108.7,121.4,137.5,0,0,"0"
"22589",0,0,0,4,44,15,169,166,155,171,103.7,92.5,95.5,140.8,153.2,0,0,"0"
"22590",0,0,0,6,24,15,135,139,139,127,152.9,148.8,102.1,107.2,94.1,0,0,"0"
"22591",0,0,0,1,136,24,150,134,134,137,140.1,120.9,145.1,150.3,146.6,0,0,"0"
"22592",0,0,0,5,32,17,126,141,133,129,174.9,160.7,153.8,133.6,114.5,0,0,"1"
"22593",0,0,0,6,24,21,131,131,134,129,144.3,113.8,141.9,167.9,152,0,0,"0"
"22594",0,0,0,3,44,24,148,137,136,129,168.4,190.9,154.5,122.5,124.1,0,0,"0"
"22595",0,0,1,2,96,23,213,187,209,211,226.5,240,278.3,240.4,199.1,0,0,"1"
